dteday,season,yr,weekday,hr,rider_type,riders,COGS,price,Revenue,Profit
14/08/2022,3,1,2,4,casual,0,1.56,4.99,0,-1.56
14/08/2022,3,1,2,4,registered,5,1.56,4.99,24.95,23.39
14/08/2022,3,1,2,5,casual,1,1.56,4.99,4.99,3.43
14/08/2022,3,1,2,5,registered,35,1.56,4.99,174.65,173.09
14/08/2022,3,1,2,6,casual,1,1.56,4.99,4.99,3.43
14/08/2022,3,1,2,6,registered,63,1.56,4.99,314.37,312.81
14/08/2022,3,1,2,7,casual,1,1.56,4.99,4.99,3.43
14/08/2022,3,1,2,7,registered,178,1.56,4.99,888.22,886.66
14/08/2022,3,1,2,8,casual,27,1.56,4.99,134.73,133.17
14/08/2022,3,1,2,8,registered,591,1.56,4.99,2949.09,2947.53
14/08/2022,3,1,2,9,casual,48,1.56,4.99,239.52,237.96
14/08/2022,3,1,2,9,registered,354,1.56,4.99,1766.46,1764.9
14/08/2022,3,1,2,10,casual,53,1.56,4.99,264.47,262.91
14/08/2022,3,1,2,10,registered,155,1.56,4.99,773.45,771.89
14/08/2022,3,1,2,11,casual,69,1.56,4.99,344.31,342.75
14/08/2022,3,1,2,11,registered,127,1.56,4.99,633.73,632.17
14/08/2022,3,1,2,12,casual,93,1.56,4.99,464.07,462.51
14/08/2022,3,1,2,12,registered,207,1.56,4.99,1032.93,1031.37
14/08/2022,3,1,2,13,casual,83,1.56,4.99,414.17,412.61
14/08/2022,3,1,2,13,registered,203,1.56,4.99,1012.97,1011.41
14/08/2022,3,1,2,14,casual,80,1.56,4.99,399.2,397.64
14/08/2022,3,1,2,14,registered,175,1.56,4.99,873.25,871.69
14/08/2022,3,1,2,15,casual,84,1.56,4.99,419.16,417.6
14/08/2022,3,1,2,15,registered,199,1.56,4.99,993.01,991.45
14/08/2022,3,1,2,16,casual,95,1.56,4.99,474.05,472.49
14/08/2022,3,1,2,16,registered,363,1.56,4.99,1811.37,1809.81
14/08/2022,3,1,2,17,casual,78,1.56,4.99,389.22,387.66
14/08/2022,3,1,2,17,registered,734,1.56,4.99,3662.66,3661.1
14/08/2022,3,1,2,18,casual,97,1.56,4.99,484.03,482.47
14/08/2022,3,1,2,18,registered,757,1.56,4.99,3777.43,3775.87
14/08/2022,3,1,2,19,casual,94,1.56,4.99,469.06,467.5
14/08/2022,3,1,2,19,registered,533,1.56,4.99,2659.67,2658.11
14/08/2022,3,1,2,20,casual,65,1.56,4.99,324.35,322.79
14/08/2022,3,1,2,20,registered,371,1.56,4.99,1851.29,1849.73
14/08/2022,3,1,2,21,casual,56,1.56,4.99,279.44,277.88
14/08/2022,3,1,2,21,registered,252,1.56,4.99,1257.48,1255.92
14/08/2022,3,1,2,22,casual,28,1.56,4.99,139.72,138.16
14/08/2022,3,1,2,22,registered,161,1.56,4.99,803.39,801.83
14/08/2022,3,1,2,23,casual,53,1.56,4.99,264.47,262.91
14/08/2022,3,1,2,23,registered,114,1.56,4.99,568.86,567.3
14/09/2021,3,0,3,0,casual,5,1.24,3.99,19.95,18.71
14/09/2021,3,0,3,0,registered,28,1.24,3.99,111.72,110.48
14/09/2021,3,0,3,1,casual,1,1.24,3.99,3.99,2.75
14/09/2021,3,0,3,1,registered,7,1.24,3.99,27.93,26.69
14/09/2021,3,0,3,2,casual,1,1.24,3.99,3.99,2.75
14/09/2021,3,0,3,2,registered,4,1.24,3.99,15.96,14.72
14/09/2021,3,0,3,3,casual,1,1.24,3.99,3.99,2.75
14/09/2021,3,0,3,3,registered,7,1.24,3.99,27.93,26.69
14/09/2021,3,0,3,4,casual,1,1.24,3.99,3.99,2.75
14/09/2021,3,0,3,4,registered,8,1.24,3.99,31.92,30.68
14/09/2021,3,0,3,5,casual,1,1.24,3.99,3.99,2.75
14/09/2021,3,0,3,5,registered,30,1.24,3.99,119.7,118.46
14/09/2021,3,0,3,6,casual,7,1.24,3.99,27.93,26.69
14/09/2021,3,0,3,6,registered,138,1.24,3.99,550.62,549.38
14/09/2021,3,0,3,7,casual,20,1.24,3.99,79.8,78.56
14/09/2021,3,0,3,7,registered,350,1.24,3.99,1396.5,1395.26
14/09/2021,3,0,3,8,casual,33,1.24,3.99,131.67,130.43
14/09/2021,3,0,3,8,registered,396,1.24,3.99,1580.04,1578.8
14/09/2021,3,0,3,9,casual,19,1.24,3.99,75.81,74.57
14/09/2021,3,0,3,9,registered,183,1.24,3.99,730.17,728.93
14/09/2021,3,0,3,10,casual,27,1.24,3.99,107.73,106.49
14/09/2021,3,0,3,10,registered,115,1.24,3.99,458.85,457.61
14/09/2021,3,0,3,11,casual,43,1.24,3.99,171.57,170.33
14/09/2021,3,0,3,11,registered,121,1.24,3.99,482.79,481.55
14/09/2021,3,0,3,12,casual,56,1.24,3.99,223.44,222.2
14/09/2021,3,0,3,12,registered,156,1.24,3.99,622.44,621.2
14/09/2021,3,0,3,13,casual,39,1.24,3.99,155.61,154.37
14/09/2021,3,0,3,13,registered,139,1.24,3.99,554.61,553.37
14/09/2021,3,0,3,14,casual,19,1.24,3.99,75.81,74.57
14/09/2021,3,0,3,14,registered,105,1.24,3.99,418.95,417.71
14/09/2021,3,0,3,15,casual,30,1.24,3.99,119.7,118.46
14/09/2021,3,0,3,15,registered,146,1.24,3.99,582.54,581.3
14/09/2021,3,0,3,16,casual,36,1.24,3.99,143.64,142.4
14/09/2021,3,0,3,16,registered,241,1.24,3.99,961.59,960.35
14/09/2021,3,0,3,17,casual,87,1.24,3.99,347.13,345.89
14/09/2021,3,0,3,17,registered,512,1.24,3.99,2042.88,2041.64
14/09/2021,3,0,3,18,casual,83,1.24,3.99,331.17,329.93
14/09/2021,3,0,3,18,registered,503,1.24,3.99,2006.97,2005.73
14/09/2021,3,0,3,19,casual,44,1.24,3.99,175.56,174.32
14/09/2021,3,0,3,19,registered,337,1.24,3.99,1344.63,1343.39
14/09/2021,3,0,3,20,casual,40,1.24,3.99,159.6,158.36
14/09/2021,3,0,3,20,registered,221,1.24,3.99,881.79,880.55
14/09/2021,3,0,3,21,casual,24,1.24,3.99,95.76,94.52
14/09/2021,3,0,3,21,registered,189,1.24,3.99,754.11,752.87
14/09/2021,3,0,3,22,casual,20,1.24,3.99,79.8,78.56
14/09/2021,3,0,3,22,registered,140,1.24,3.99,558.6,557.36
14/09/2021,3,0,3,23,casual,10,1.24,3.99,39.9,38.66
14/09/2021,3,0,3,23,registered,62,1.24,3.99,247.38,246.14
14/09/2022,3,1,5,0,casual,24,1.56,4.99,119.76,118.2
14/09/2022,3,1,5,0,registered,63,1.56,4.99,314.37,312.81
14/09/2022,3,1,5,1,casual,6,1.56,4.99,29.94,28.38
14/09/2022,3,1,5,1,registered,35,1.56,4.99,174.65,173.09
14/09/2022,3,1,5,2,casual,7,1.56,4.99,34.93,33.37
14/09/2022,3,1,5,2,registered,23,1.56,4.99,114.77,113.21
14/09/2022,3,1,5,3,casual,5,1.56,4.99,24.95,23.39
14/09/2022,3,1,5,3,registered,9,1.56,4.99,44.91,43.35
14/09/2022,3,1,5,4,casual,1,1.56,4.99,4.99,3.43
14/09/2022,3,1,5,4,registered,11,1.56,4.99,54.89,53.33
14/09/2022,3,1,5,5,casual,1,1.56,4.99,4.99,3.43
14/09/2022,3,1,5,5,registered,40,1.56,4.99,199.6,198.04
14/09/2022,3,1,5,6,casual,8,1.56,4.99,39.92,38.36
14/09/2022,3,1,5,6,registered,144,1.56,4.99,718.56,717
14/09/2022,3,1,5,7,casual,17,1.56,4.99,84.83,83.27
14/09/2022,3,1,5,7,registered,437,1.56,4.99,2180.63,2179.07
14/09/2022,3,1,5,8,casual,51,1.56,4.99,254.49,252.93
14/09/2022,3,1,5,8,registered,715,1.56,4.99,3567.85,3566.29
14/09/2022,3,1,5,9,casual,46,1.56,4.99,229.54,227.98
14/09/2022,3,1,5,9,registered,301,1.56,4.99,1501.99,1500.43
14/09/2022,3,1,5,10,casual,75,1.56,4.99,374.25,372.69
14/09/2022,3,1,5,10,registered,171,1.56,4.99,853.29,851.73
14/09/2022,3,1,5,11,casual,84,1.56,4.99,419.16,417.6
14/09/2022,3,1,5,11,registered,196,1.56,4.99,978.04,976.48
14/09/2022,3,1,5,12,casual,119,1.56,4.99,593.81,592.25
14/09/2022,3,1,5,12,registered,290,1.56,4.99,1447.1,1445.54
14/09/2022,3,1,5,13,casual,107,1.56,4.99,533.93,532.37
14/09/2022,3,1,5,13,registered,301,1.56,4.99,1501.99,1500.43
14/09/2022,3,1,5,14,casual,113,1.56,4.99,563.87,562.31
14/09/2022,3,1,5,14,registered,258,1.56,4.99,1287.42,1285.86
14/09/2022,3,1,5,15,casual,94,1.56,4.99,469.06,467.5
14/09/2022,3,1,5,15,registered,273,1.56,4.99,1362.27,1360.71
14/09/2022,3,1,5,16,casual,109,1.56,4.99,543.91,542.35
14/09/2022,3,1,5,16,registered,454,1.56,4.99,2265.46,2263.9
14/09/2022,3,1,5,17,casual,137,1.56,4.99,683.63,682.07
14/09/2022,3,1,5,17,registered,757,1.56,4.99,3777.43,3775.87
14/09/2022,3,1,5,18,casual,116,1.56,4.99,578.84,577.28
14/09/2022,3,1,5,18,registered,692,1.56,4.99,3453.08,3451.52
14/09/2022,3,1,5,19,casual,83,1.56,4.99,414.17,412.61
14/09/2022,3,1,5,19,registered,496,1.56,4.99,2475.04,2473.48
14/09/2022,3,1,5,20,casual,67,1.56,4.99,334.33,332.77
14/09/2022,3,1,5,20,registered,337,1.56,4.99,1681.63,1680.07
14/09/2022,3,1,5,21,casual,42,1.56,4.99,209.58,208.02
14/09/2022,3,1,5,21,registered,270,1.56,4.99,1347.3,1345.74
14/09/2022,3,1,5,22,casual,40,1.56,4.99,199.6,198.04
14/09/2022,3,1,5,22,registered,189,1.56,4.99,943.11,941.55
14/09/2022,3,1,5,23,casual,27,1.56,4.99,134.73,133.17
14/09/2022,3,1,5,23,registered,168,1.56,4.99,838.32,836.76
15/01/2021,1,0,6,0,casual,3,1.24,3.99,11.97,10.73
15/01/2021,1,0,6,0,registered,25,1.24,3.99,99.75,98.51
15/01/2021,1,0,6,1,casual,2,1.24,3.99,7.98,6.74
15/01/2021,1,0,6,1,registered,18,1.24,3.99,71.82,70.58
15/01/2021,1,0,6,2,casual,0,1.24,3.99,0,-1.24
15/01/2021,1,0,6,2,registered,12,1.24,3.99,47.88,46.64
15/01/2021,1,0,6,3,casual,1,1.24,3.99,3.99,2.75
15/01/2021,1,0,6,3,registered,7,1.24,3.99,27.93,26.69
15/01/2021,1,0,6,4,casual,0,1.24,3.99,0,-1.24
15/01/2021,1,0,6,4,registered,5,1.24,3.99,19.95,18.71
15/01/2021,1,0,6,5,casual,0,1.24,3.99,0,-1.24
15/01/2021,1,0,6,5,registered,1,1.24,3.99,3.99,2.75
15/01/2021,1,0,6,6,casual,1,1.24,3.99,3.99,2.75
15/01/2021,1,0,6,6,registered,2,1.24,3.99,7.98,6.74
15/01/2021,1,0,6,7,casual,1,1.24,3.99,3.99,2.75
15/01/2021,1,0,6,7,registered,9,1.24,3.99,35.91,34.67
15/01/2021,1,0,6,8,casual,1,1.24,3.99,3.99,2.75
15/01/2021,1,0,6,8,registered,22,1.24,3.99,87.78,86.54
15/01/2021,1,0,6,9,casual,2,1.24,3.99,7.98,6.74
15/01/2021,1,0,6,9,registered,31,1.24,3.99,123.69,122.45
15/01/2021,1,0,6,10,casual,2,1.24,3.99,7.98,6.74
15/01/2021,1,0,6,10,registered,57,1.24,3.99,227.43,226.19
15/01/2021,1,0,6,11,casual,18,1.24,3.99,71.82,70.58
15/01/2021,1,0,6,11,registered,54,1.24,3.99,215.46,214.22
15/01/2021,1,0,6,12,casual,15,1.24,3.99,59.85,58.61
15/01/2021,1,0,6,12,registered,74,1.24,3.99,295.26,294.02
15/01/2021,1,0,6,13,casual,21,1.24,3.99,83.79,82.55
15/01/2021,1,0,6,13,registered,80,1.24,3.99,319.2,317.96
15/01/2021,1,0,6,14,casual,26,1.24,3.99,103.74,102.5
15/01/2021,1,0,6,14,registered,92,1.24,3.99,367.08,365.84
15/01/2021,1,0,6,15,casual,21,1.24,3.99,83.79,82.55
15/01/2021,1,0,6,15,registered,108,1.24,3.99,430.92,429.68
15/01/2021,1,0,6,16,casual,33,1.24,3.99,131.67,130.43
15/01/2021,1,0,6,16,registered,95,1.24,3.99,379.05,377.81
15/01/2021,1,0,6,17,casual,29,1.24,3.99,115.71,114.47
15/01/2021,1,0,6,17,registered,54,1.24,3.99,215.46,214.22
15/01/2021,1,0,6,18,casual,15,1.24,3.99,59.85,58.61
15/01/2021,1,0,6,18,registered,69,1.24,3.99,275.31,274.07
15/01/2021,1,0,6,19,casual,14,1.24,3.99,55.86,54.62
15/01/2021,1,0,6,19,registered,60,1.24,3.99,239.4,238.16
15/01/2021,1,0,6,20,casual,6,1.24,3.99,23.94,22.7
15/01/2021,1,0,6,20,registered,35,1.24,3.99,139.65,138.41
15/01/2021,1,0,6,21,casual,6,1.24,3.99,23.94,22.7
15/01/2021,1,0,6,21,registered,51,1.24,3.99,203.49,202.25
15/01/2021,1,0,6,22,casual,0,1.24,3.99,0,-1.24
15/01/2021,1,0,6,22,registered,26,1.24,3.99,103.74,102.5
15/01/2021,1,0,6,23,casual,5,1.24,3.99,19.95,18.71
15/01/2021,1,0,6,23,registered,39,1.24,3.99,155.61,154.37
15/01/2022,1,1,0,0,casual,9,1.56,4.99,44.91,43.35
15/01/2022,1,1,0,0,registered,50,1.56,4.99,249.5,247.94
15/01/2022,1,1,0,1,casual,2,1.56,4.99,9.98,8.42
15/01/2022,1,1,0,1,registered,40,1.56,4.99,199.6,198.04
15/01/2022,1,1,0,2,casual,5,1.56,4.99,24.95,23.39
15/01/2022,1,1,0,2,registered,38,1.56,4.99,189.62,188.06
15/01/2022,1,1,0,3,casual,1,1.56,4.99,4.99,3.43
15/01/2022,1,1,0,3,registered,24,1.56,4.99,119.76,118.2
15/01/2022,1,1,0,4,casual,1,1.56,4.99,4.99,3.43
15/01/2022,1,1,0,4,registered,5,1.56,4.99,24.95,23.39
15/01/2022,1,1,0,5,casual,0,1.56,4.99,0,-1.56
15/01/2022,1,1,0,5,registered,5,1.56,4.99,24.95,23.39
15/01/2022,1,1,0,6,casual,1,1.56,4.99,4.99,3.43
15/01/2022,1,1,0,6,registered,7,1.56,4.99,34.93,33.37
15/01/2022,1,1,0,7,casual,3,1.56,4.99,14.97,13.41
15/01/2022,1,1,0,7,registered,14,1.56,4.99,69.86,68.3
15/01/2022,1,1,0,8,casual,2,1.56,4.99,9.98,8.42
15/01/2022,1,1,0,8,registered,34,1.56,4.99,169.66,168.1
15/01/2022,1,1,0,9,casual,10,1.56,4.99,49.9,48.34
15/01/2022,1,1,0,9,registered,80,1.56,4.99,399.2,397.64
15/01/2022,1,1,0,10,casual,11,1.56,4.99,54.89,53.33
15/01/2022,1,1,0,10,registered,115,1.56,4.99,573.85,572.29
15/01/2022,1,1,0,11,casual,21,1.56,4.99,104.79,103.23
15/01/2022,1,1,0,11,registered,144,1.56,4.99,718.56,717
15/01/2022,1,1,0,12,casual,42,1.56,4.99,209.58,208.02
15/01/2022,1,1,0,12,registered,192,1.56,4.99,958.08,956.52
15/01/2022,1,1,0,13,casual,40,1.56,4.99,199.6,198.04
15/01/2022,1,1,0,13,registered,184,1.56,4.99,918.16,916.6
15/01/2022,1,1,0,14,casual,25,1.56,4.99,124.75,123.19
15/01/2022,1,1,0,14,registered,163,1.56,4.99,813.37,811.81
15/01/2022,1,1,0,15,casual,33,1.56,4.99,164.67,163.11
15/01/2022,1,1,0,15,registered,173,1.56,4.99,863.27,861.71
15/01/2022,1,1,0,16,casual,31,1.56,4.99,154.69,153.13
15/01/2022,1,1,0,16,registered,174,1.56,4.99,868.26,866.7
15/01/2022,1,1,0,17,casual,15,1.56,4.99,74.85,73.29
15/01/2022,1,1,0,17,registered,131,1.56,4.99,653.69,652.13
15/01/2022,1,1,0,18,casual,7,1.56,4.99,34.93,33.37
15/01/2022,1,1,0,18,registered,113,1.56,4.99,563.87,562.31
15/01/2022,1,1,0,19,casual,9,1.56,4.99,44.91,43.35
15/01/2022,1,1,0,19,registered,101,1.56,4.99,503.99,502.43
15/01/2022,1,1,0,20,casual,10,1.56,4.99,49.9,48.34
15/01/2022,1,1,0,20,registered,85,1.56,4.99,424.15,422.59
15/01/2022,1,1,0,21,casual,1,1.56,4.99,4.99,3.43
15/01/2022,1,1,0,21,registered,71,1.56,4.99,354.29,352.73
15/01/2022,1,1,0,22,casual,2,1.56,4.99,9.98,8.42
15/01/2022,1,1,0,22,registered,58,1.56,4.99,289.42,287.86
15/01/2022,1,1,0,23,casual,3,1.56,4.99,14.97,13.41
15/01/2022,1,1,0,23,registered,26,1.56,4.99,129.74,128.18
15/10/2021,4,0,6,0,casual,18,1.24,3.99,71.82,70.58
15/10/2021,4,0,6,0,registered,88,1.24,3.99,351.12,349.88
15/10/2021,4,0,6,1,casual,9,1.24,3.99,35.91,34.67
15/10/2021,4,0,6,1,registered,64,1.24,3.99,255.36,254.12
15/10/2021,4,0,6,2,casual,17,1.24,3.99,67.83,66.59
15/10/2021,4,0,6,2,registered,39,1.24,3.99,155.61,154.37
15/10/2021,4,0,6,3,casual,5,1.24,3.99,19.95,18.71
15/10/2021,4,0,6,3,registered,18,1.24,3.99,71.82,70.58
15/10/2021,4,0,6,4,casual,0,1.24,3.99,0,-1.24
15/10/2021,4,0,6,4,registered,6,1.24,3.99,23.94,22.7
15/10/2021,4,0,6,5,casual,1,1.24,3.99,3.99,2.75
15/10/2021,4,0,6,5,registered,6,1.24,3.99,23.94,22.7
15/10/2021,4,0,6,6,casual,5,1.24,3.99,19.95,18.71
15/10/2021,4,0,6,6,registered,15,1.24,3.99,59.85,58.61
15/10/2021,4,0,6,7,casual,17,1.24,3.99,67.83,66.59
15/10/2021,4,0,6,7,registered,40,1.24,3.99,159.6,158.36
15/10/2021,4,0,6,8,casual,24,1.24,3.99,95.76,94.52
15/10/2021,4,0,6,8,registered,101,1.24,3.99,402.99,401.75
15/10/2021,4,0,6,9,casual,50,1.24,3.99,199.5,198.26
15/10/2021,4,0,6,9,registered,157,1.24,3.99,626.43,625.19
15/10/2021,4,0,6,10,casual,115,1.24,3.99,458.85,457.61
15/10/2021,4,0,6,10,registered,207,1.24,3.99,825.93,824.69
15/10/2021,4,0,6,11,casual,153,1.24,3.99,610.47,609.23
15/10/2021,4,0,6,11,registered,221,1.24,3.99,881.79,880.55
15/10/2021,4,0,6,12,casual,195,1.24,3.99,778.05,776.81
15/10/2021,4,0,6,12,registered,261,1.24,3.99,1041.39,1040.15
15/10/2021,4,0,6,13,casual,171,1.24,3.99,682.29,681.05
15/10/2021,4,0,6,13,registered,223,1.24,3.99,889.77,888.53
15/10/2021,4,0,6,14,casual,242,1.24,3.99,965.58,964.34
15/10/2021,4,0,6,14,registered,230,1.24,3.99,917.7,916.46
15/10/2021,4,0,6,15,casual,166,1.24,3.99,662.34,661.1
15/10/2021,4,0,6,15,registered,211,1.24,3.99,841.89,840.65
15/10/2021,4,0,6,16,casual,179,1.24,3.99,714.21,712.97
15/10/2021,4,0,6,16,registered,264,1.24,3.99,1053.36,1052.12
15/10/2021,4,0,6,17,casual,177,1.24,3.99,706.23,704.99
15/10/2021,4,0,6,17,registered,264,1.24,3.99,1053.36,1052.12
15/10/2021,4,0,6,18,casual,121,1.24,3.99,482.79,481.55
15/10/2021,4,0,6,18,registered,251,1.24,3.99,1001.49,1000.25
15/10/2021,4,0,6,19,casual,61,1.24,3.99,243.39,242.15
15/10/2021,4,0,6,19,registered,177,1.24,3.99,706.23,704.99
15/10/2021,4,0,6,20,casual,42,1.24,3.99,167.58,166.34
15/10/2021,4,0,6,20,registered,137,1.24,3.99,546.63,545.39
15/10/2021,4,0,6,21,casual,53,1.24,3.99,211.47,210.23
15/10/2021,4,0,6,21,registered,115,1.24,3.99,458.85,457.61
15/10/2021,4,0,6,22,casual,45,1.24,3.99,179.55,178.31
15/10/2021,4,0,6,22,registered,121,1.24,3.99,482.79,481.55
15/10/2021,4,0,6,23,casual,33,1.24,3.99,131.67,130.43
15/10/2021,4,0,6,23,registered,102,1.24,3.99,406.98,405.74
15/10/2022,4,1,1,0,casual,17,1.56,4.99,84.83,83.27
15/10/2022,4,1,1,0,registered,31,1.56,4.99,154.69,153.13
15/10/2022,4,1,1,1,casual,5,1.56,4.99,24.95,23.39
15/10/2022,4,1,1,1,registered,24,1.56,4.99,119.76,118.2
15/10/2022,4,1,1,2,casual,1,1.56,4.99,4.99,3.43
15/10/2022,4,1,1,2,registered,5,1.56,4.99,24.95,23.39
15/10/2022,4,1,1,3,casual,2,1.56,4.99,9.98,8.42
15/10/2022,4,1,1,3,registered,2,1.56,4.99,9.98,8.42
15/10/2022,4,1,1,4,casual,1,1.56,4.99,4.99,3.43
15/10/2022,4,1,1,4,registered,9,1.56,4.99,44.91,43.35
15/10/2022,4,1,1,5,casual,2,1.56,4.99,9.98,8.42
15/10/2022,4,1,1,5,registered,38,1.56,4.99,189.62,188.06
15/10/2022,4,1,1,6,casual,6,1.56,4.99,29.94,28.38
15/10/2022,4,1,1,6,registered,141,1.56,4.99,703.59,702.03
15/10/2022,4,1,1,7,casual,15,1.56,4.99,74.85,73.29
15/10/2022,4,1,1,7,registered,461,1.56,4.99,2300.39,2298.83
15/10/2022,4,1,1,8,casual,24,1.56,4.99,119.76,118.2
15/10/2022,4,1,1,8,registered,713,1.56,4.99,3557.87,3556.31
15/10/2022,4,1,1,9,casual,31,1.56,4.99,154.69,153.13
15/10/2022,4,1,1,9,registered,328,1.56,4.99,1636.72,1635.16
15/10/2022,4,1,1,10,casual,43,1.56,4.99,214.57,213.01
15/10/2022,4,1,1,10,registered,125,1.56,4.99,623.75,622.19
15/10/2022,4,1,1,11,casual,88,1.56,4.99,439.12,437.56
15/10/2022,4,1,1,11,registered,175,1.56,4.99,873.25,871.69
15/10/2022,4,1,1,12,casual,73,1.56,4.99,364.27,362.71
15/10/2022,4,1,1,12,registered,211,1.56,4.99,1052.89,1051.33
15/10/2022,4,1,1,13,casual,37,1.56,4.99,184.63,183.07
15/10/2022,4,1,1,13,registered,109,1.56,4.99,543.91,542.35
15/10/2022,4,1,1,14,casual,57,1.56,4.99,284.43,282.87
15/10/2022,4,1,1,14,registered,128,1.56,4.99,638.72,637.16
15/10/2022,4,1,1,15,casual,70,1.56,4.99,349.3,347.74
15/10/2022,4,1,1,15,registered,190,1.56,4.99,948.1,946.54
15/10/2022,4,1,1,16,casual,76,1.56,4.99,379.24,377.68
15/10/2022,4,1,1,16,registered,371,1.56,4.99,1851.29,1849.73
15/10/2022,4,1,1,17,casual,96,1.56,4.99,479.04,477.48
15/10/2022,4,1,1,17,registered,670,1.56,4.99,3343.3,3341.74
15/10/2022,4,1,1,18,casual,52,1.56,4.99,259.48,257.92
15/10/2022,4,1,1,18,registered,540,1.56,4.99,2694.6,2693.04
15/10/2022,4,1,1,19,casual,12,1.56,4.99,59.88,58.32
15/10/2022,4,1,1,19,registered,227,1.56,4.99,1132.73,1131.17
15/10/2022,4,1,1,20,casual,19,1.56,4.99,94.81,93.25
15/10/2022,4,1,1,20,registered,237,1.56,4.99,1182.63,1181.07
15/10/2022,4,1,1,21,casual,16,1.56,4.99,79.84,78.28
15/10/2022,4,1,1,21,registered,190,1.56,4.99,948.1,946.54
15/10/2022,4,1,1,22,casual,8,1.56,4.99,39.92,38.36
15/10/2022,4,1,1,22,registered,118,1.56,4.99,588.82,587.26
15/10/2022,4,1,1,23,casual,9,1.56,4.99,44.91,43.35
15/10/2022,4,1,1,23,registered,72,1.56,4.99,359.28,357.72
15/11/2021,4,0,2,0,casual,7,1.24,3.99,27.93,26.69
15/11/2021,4,0,2,0,registered,15,1.24,3.99,59.85,58.61
15/11/2021,4,0,2,1,casual,5,1.24,3.99,19.95,18.71
15/11/2021,4,0,2,1,registered,5,1.24,3.99,19.95,18.71
15/11/2021,4,0,2,2,casual,7,1.24,3.99,27.93,26.69
15/11/2021,4,0,2,2,registered,8,1.24,3.99,31.92,30.68
15/11/2021,4,0,2,3,casual,0,1.24,3.99,0,-1.24
15/11/2021,4,0,2,3,registered,4,1.24,3.99,15.96,14.72
15/11/2021,4,0,2,4,casual,1,1.24,3.99,3.99,2.75
15/11/2021,4,0,2,4,registered,6,1.24,3.99,23.94,22.7
15/11/2021,4,0,2,5,casual,2,1.24,3.99,7.98,6.74
15/11/2021,4,0,2,5,registered,26,1.24,3.99,103.74,102.5
15/11/2021,4,0,2,6,casual,4,1.24,3.99,15.96,14.72
15/11/2021,4,0,2,6,registered,104,1.24,3.99,414.96,413.72
15/11/2021,4,0,2,7,casual,21,1.24,3.99,83.79,82.55
15/11/2021,4,0,2,7,registered,298,1.24,3.99,1189.02,1187.78
15/11/2021,4,0,2,8,casual,27,1.24,3.99,107.73,106.49
15/11/2021,4,0,2,8,registered,453,1.24,3.99,1807.47,1806.23
15/11/2021,4,0,2,9,casual,26,1.24,3.99,103.74,102.5
15/11/2021,4,0,2,9,registered,174,1.24,3.99,694.26,693.02
15/11/2021,4,0,2,10,casual,23,1.24,3.99,91.77,90.53
15/11/2021,4,0,2,10,registered,115,1.24,3.99,458.85,457.61
15/11/2021,4,0,2,11,casual,18,1.24,3.99,71.82,70.58
15/11/2021,4,0,2,11,registered,116,1.24,3.99,462.84,461.6
15/11/2021,4,0,2,12,casual,28,1.24,3.99,111.72,110.48
15/11/2021,4,0,2,12,registered,148,1.24,3.99,590.52,589.28
15/11/2021,4,0,2,13,casual,21,1.24,3.99,83.79,82.55
15/11/2021,4,0,2,13,registered,132,1.24,3.99,526.68,525.44
15/11/2021,4,0,2,14,casual,27,1.24,3.99,107.73,106.49
15/11/2021,4,0,2,14,registered,120,1.24,3.99,478.8,477.56
15/11/2021,4,0,2,15,casual,36,1.24,3.99,143.64,142.4
15/11/2021,4,0,2,15,registered,155,1.24,3.99,618.45,617.21
15/11/2021,4,0,2,16,casual,31,1.24,3.99,123.69,122.45
15/11/2021,4,0,2,16,registered,240,1.24,3.99,957.6,956.36
15/11/2021,4,0,2,17,casual,29,1.24,3.99,115.71,114.47
15/11/2021,4,0,2,17,registered,422,1.24,3.99,1683.78,1682.54
15/11/2021,4,0,2,18,casual,27,1.24,3.99,107.73,106.49
15/11/2021,4,0,2,18,registered,414,1.24,3.99,1651.86,1650.62
15/11/2021,4,0,2,19,casual,27,1.24,3.99,107.73,106.49
15/11/2021,4,0,2,19,registered,259,1.24,3.99,1033.41,1032.17
15/11/2021,4,0,2,20,casual,26,1.24,3.99,103.74,102.5
15/11/2021,4,0,2,20,registered,212,1.24,3.99,845.88,844.64
15/11/2021,4,0,2,21,casual,23,1.24,3.99,91.77,90.53
15/11/2021,4,0,2,21,registered,145,1.24,3.99,578.55,577.31
15/11/2021,4,0,2,22,casual,19,1.24,3.99,75.81,74.57
15/11/2021,4,0,2,22,registered,109,1.24,3.99,434.91,433.67
15/11/2021,4,0,2,23,casual,14,1.24,3.99,55.86,54.62
15/11/2021,4,0,2,23,registered,66,1.24,3.99,263.34,262.1
15/11/2022,4,1,4,0,casual,1,1.56,4.99,4.99,3.43
15/11/2022,4,1,4,0,registered,33,1.56,4.99,164.67,163.11
15/11/2022,4,1,4,1,casual,2,1.56,4.99,9.98,8.42
15/11/2022,4,1,4,1,registered,14,1.56,4.99,69.86,68.3
15/11/2022,4,1,4,2,casual,0,1.56,4.99,0,-1.56
15/11/2022,4,1,4,2,registered,7,1.56,4.99,34.93,33.37
15/11/2022,4,1,4,3,casual,0,1.56,4.99,0,-1.56
15/11/2022,4,1,4,3,registered,2,1.56,4.99,9.98,8.42
15/11/2022,4,1,4,4,casual,0,1.56,4.99,0,-1.56
